TENSE,ROOT,FORM,NAME_AND_AUTHOR,AGE,GENDER,AUTHOR,PATH,REALPAST,FREQUENCY
PAST,forget,forgot,thomasthomas,4.26642710472279,male,thomas,"scripts,Thomas,4-03-06.cha.txt",forgot,5045
PAST,make,made,thomasthomas,4.26642710472279,male,thomas,"scripts,Thomas,4-03-06.cha.txt",made,28626
PAST,make,made,thomasthomas,4.26642710472279,male,thomas,"scripts,Thomas,4-03-06.cha.txt",made,28626
PAST,make,made,thomasthomas,4.26642710472279,male,thomas,"scripts,Thomas,4-03-06.cha.txt",made,28626
PAST,say,said,thomasthomas,4.26642710472279,male,thomas,"scripts,Thomas,4-03-06.cha.txt",said,56531
PAST,say,said,thomasthomas,4.26642710472279,male,thomas,"scripts,Thomas,4-03-06.cha.txt",said,56531
PAST,make,made,thomasthomas,4.26642710472279,male,thomas,"scripts,Thomas,4-03-06.cha.txt",made,28626
PAST,stand,stood,thomasthomas,4.26642710472279,male,thomas,"scripts,Thomas,4-03-06.cha.txt",stood,1315
PAST,see,saw,thomasthomas,4.26642710472279,male,thomas,"scripts,Thomas,4-03-06.cha.txt",saw,20527
PAST,make,made,thomasthomas,4.33333333333333,male,thomas,"scripts,Thomas,4-04-00.cha.txt",made,28626
PAST,buy,bought,thomasthomas,4.33333333333333,male,thomas,"scripts,Thomas,4-04-00.cha.txt",bought,4362
PAST,find,found,thomasthomas,4.33333333333333,male,thomas,"scripts,Thomas,4-04-00.cha.txt",found,20196
PAST,sleep,slept,thomasthomas,4.33333333333333,male,thomas,"scripts,Thomas,4-04-00.cha.txt",slept,1810
PAST,bring,brought,thomasthomas,4.33333333333333,male,thomas,"scripts,Thomas,4-04-00.cha.txt",brought,8786
PAST,see,saw,thomasthomas,4.33333333333333,male,thomas,"scripts,Thomas,4-04-00.cha.txt",saw,20527
PAST,say,said,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",said,56531
PAST,hold,held,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",held,2165
PAST,stand,stood,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",stood,1315
PAST,see,saw,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",saw,20527
PAST,find,found,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",found,20196
PAST,break,broke,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",broke,5355
PAST,break,broke,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",broke,5355
PAST,find,found,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",found,20196
PAST,find,found,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",found,20196
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,think,thought,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",thought,41232
PAST,win,won,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",won,38729
PAST,take,took,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",took,17454
PAST,say,said,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",said,56531
SUSPECT,spin,spinned,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",spun,86
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",lost,13974
PAST,find,found,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",found,20196
PAST,forget,forgot,thomasthomas,4.34154688569473,male,thomas,"scripts,Thomas,4-04-03.cha.txt",forgot,5045
PAST,make,made,thomasthomas,4.34428473648186,male,thomas,"scripts,Thomas,4-04-04.cha.txt",made,28626
PAST,think,thought,thomasthomas,4.34428473648186,male,thomas,"scripts,Thomas,4-04-04.cha.txt",thought,41232
PAST,hear,heard,thomasthomas,4.34428473648186,male,thomas,"scripts,Thomas,4-04-04.cha.txt",heard,19775
PAST,hear,heard,thomasthomas,4.34428473648186,male,thomas,"scripts,Thomas,4-04-04.cha.txt",heard,19775
PAST,make,made,thomasthomas,4.34428473648186,male,thomas,"scripts,Thomas,4-04-04.cha.txt",made,28626
PAST,forget,forgot,thomasthomas,4.34428473648186,male,thomas,"scripts,Thomas,4-04-04.cha.txt",forgot,5045
PAST,say,said,thomasthomas,4.34428473648186,male,thomas,"scripts,Thomas,4-04-04.cha.txt",said,56531
PAST,see,saw,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",saw,20527
PAST,forget,forgot,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",forgot,5045
PAST,say,said,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",said,56531
PAST,see,saw,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",saw,20527
PAST,say,said,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",said,56531
PAST,find,found,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",found,20196
PAST,see,saw,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",saw,20527
PAST,say,said,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",said,56531
PAST,see,saw,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",saw,20527
PAST,say,said,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",said,56531
PAST,think,thought,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",thought,41232
PAST,buy,bought,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",bought,4362
PAST,fall,fell,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",fell,3723
PAST,fly,flew,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",flew,785
PAST,fall,fell,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",fell,3723
PAST,forget,forgot,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",forgot,5045
PAST,tell,told,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",told,35679
PAST,think,thought,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",thought,41232
PAST,think,thought,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",thought,41232
PAST,see,saw,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",saw,20527
PAST,eat,ate,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",ate,1722
PAST,bring,brought,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",brought,8786
PAST,eat,ate,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",ate,1722
PAST,eat,ate,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",ate,1722
PAST,find,found,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",found,20196
PAST,think,thought,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",thought,41232
PAST,think,thought,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",thought,41232
PAST,think,thought,thomasthomas,4.34702258726899,male,thomas,"scripts,Thomas,4-04-05.cha.txt",thought,41232
PAST,say,said,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",said,56531
PAST,mean,meant,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",meant,5316
PAST,think,thought,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",thought,41232
PAST,think,thought,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",thought,41232
PAST,think,thought,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",thought,41232
PAST,tell,told,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",told,35679
PAST,break,broke,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",broke,5355
PAST,say,said,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",said,56531
PAST,say,said,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",said,56531
PAST,break,broke,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",broke,5355
PAST,tell,told,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",told,35679
PAST,swing,swung,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",swung,117
PAST,stick,stuck,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",stuck,3399
PAST,throw,threw,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",threw,2082
PAST,swing,swung,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",swung,117
PAST,swing,swung,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",swung,117
PAST,tell,told,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",told,35679
PAST,say,said,thomasthomas,4.34976043805613,male,thomas,"scripts,Thomas,4-04-06.cha.txt",said,56531
PAST,see,saw,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",saw,20527
PAST,catch,caught,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",caught,4791
PAST,catch,caught,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",caught,4791
PAST,catch,caught,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",caught,4791
PAST,catch,caught,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",caught,4791
PAST,say,said,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",said,56531
PAST,catch,caught,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",caught,4791
PAST,catch,caught,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",caught,4791
PAST,catch,caught,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",caught,4791
PAST,make,made,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",made,28626
PAST,give,gave,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",gave,12428
PAST,think,thought,thomasthomas,4.42488021902806,male,thomas,"scripts,Thomas,4-05-03.cha.txt",thought,41232
PAST,say,said,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",said,56531
PAST,tear,tore,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",tore,423
PAST,say,said,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",said,56531
PAST,think,thought,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",thought,41232
PAST,see,saw,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",saw,20527
PAST,see,saw,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",saw,20527
PAST,say,said,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",said,56531
PAST,think,thought,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",thought,41232
PAST,make,made,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",made,28626
PAST,break,broke,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",broke,5355
PAST,say,said,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",said,56531
PAST,lose,lost,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",lost,13974
PAST,lose,lost,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",lost,13974
PAST,say,said,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",said,56531
PAST,bring,brought,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",brought,8786
PAST,say,said,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",said,56531
PAST,lose,lost,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",lost,13974
PAST,find,found,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",found,20196
PAST,steal,stole,thomasthomas,4.4276180698152,male,thomas,"scripts,Thomas,4-05-04.cha.txt",stole,2711
PAST,stick,stuck,thomasthomas,4.43035592060233,male,thomas,"scripts,Thomas,4-05-05.cha.txt",stuck,3399
SUSPECT,build,builded,thomasthomas,4.43035592060233,male,thomas,"scripts,Thomas,4-05-05.cha.txt",built,2099
PAST,think,thought,thomasthomas,4.43035592060233,male,thomas,"scripts,Thomas,4-05-05.cha.txt",thought,41232
PAST,make,made,thomasthomas,4.43035592060233,male,thomas,"scripts,Thomas,4-05-05.cha.txt",made,28626
PAST,think,thought,thomasthomas,4.43035592060233,male,thomas,"scripts,Thomas,4-05-05.cha.txt",thought,41232
PAST,think,thought,thomasthomas,4.43035592060233,male,thomas,"scripts,Thomas,4-05-05.cha.txt",thought,41232
PAST,think,thought,thomasthomas,4.43035592060233,male,thomas,"scripts,Thomas,4-05-05.cha.txt",thought,41232
SUSPECT,stand,standed,thomasthomas,4.43035592060233,male,thomas,"scripts,Thomas,4-05-05.cha.txt",stood,1315
PAST,see,saw,thomasthomas,4.43583162217659,male,thomas,"scripts,Thomas,4-05-07.cha.txt",saw,20527
PAST,forget,forgot,thomasthomas,4.43583162217659,male,thomas,"scripts,Thomas,4-05-07.cha.txt",forgot,5045
PAST,say,said,thomasthomas,4.43583162217659,male,thomas,"scripts,Thomas,4-05-07.cha.txt",said,56531
PAST,tell,told,thomasthomas,4.43583162217659,male,thomas,"scripts,Thomas,4-05-07.cha.txt",told,35679
PAST,break,broke,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",broke,5355
PAST,win,won,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",won,38729
PAST,forget,forgot,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",forgot,5045
PAST,take,took,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",took,17454
PAST,lose,lost,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",lost,13974
PAST,find,found,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",found,20196
PAST,find,found,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",found,20196
SUSPECT,bend,bended,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",bent,368
SUSPECT,bend,bended,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",bent,368
PAST,see,saw,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",saw,20527
SUSPECT,bend,bended,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",bent,368
PAST,say,said,thomasthomas,4.44130732375086,male,thomas,"scripts,Thomas,4-05-09.cha.txt",said,56531
PAST,win,won,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",won,38729
PAST,win,won,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",won,38729
PAST,say,said,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",said,56531
PAST,say,said,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",said,56531
PAST,hear,heard,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",heard,19775
PAST,fall,fell,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",fell,3723
PAST,see,saw,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",saw,20527
PAST,sweep,swept,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",swept,243
PAST,think,thought,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",thought,41232
PAST,find,found,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",found,20196
PAST,see,saw,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",saw,20527
PAST,say,said,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",said,56531
PAST,lose,lost,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",lost,13974
PAST,see,saw,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",saw,20527
PAST,lose,lost,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",lost,13974
PAST,find,found,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",found,20196
PAST,stick,stuck,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",stuck,3399
PAST,stick,stuck,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",stuck,3399
PAST,think,thought,thomasthomas,4.50273785078713,male,thomas,"scripts,Thomas,4-06-01.cha.txt",thought,41232
PAST,hear,heard,thomasthomas,4.50547570157426,male,thomas,"scripts,Thomas,4-06-02.cha.txt",heard,19775
PAST,say,said,thomasthomas,4.50547570157426,male,thomas,"scripts,Thomas,4-06-02.cha.txt",said,56531
SUSPECT,swim,swimmed,thomasthomas,4.50547570157426,male,thomas,"scripts,Thomas,4-06-02.cha.txt",swam,123
PAST,stick,stuck,thomasthomas,4.50547570157426,male,thomas,"scripts,Thomas,4-06-02.cha.txt",stuck,3399
PAST,stick,stuck,thomasthomas,4.50547570157426,male,thomas,"scripts,Thomas,4-06-02.cha.txt",stuck,3399
PAST,say,said,thomasthomas,4.50547570157426,male,thomas,"scripts,Thomas,4-06-02.cha.txt",said,56531
PAST,say,said,thomasthomas,4.50547570157426,male,thomas,"scripts,Thomas,4-06-02.cha.txt",said,56531
PAST,make,made,thomasthomas,4.50547570157426,male,thomas,"scripts,Thomas,4-06-02.cha.txt",made,28626
PAST,take,took,thomasthomas,4.50547570157426,male,thomas,"scripts,Thomas,4-06-02.cha.txt",took,17454
PAST,break,broke,thomasthomas,4.5082135523614,male,thomas,"scripts,Thomas,4-06-03.cha.txt",broke,5355
PAST,make,made,thomasthomas,4.5082135523614,male,thomas,"scripts,Thomas,4-06-03.cha.txt",made,28626
SUSPECT,make,maded,thomasthomas,4.5082135523614,male,thomas,"scripts,Thomas,4-06-03.cha.txt",made,28626
PAST,make,made,thomasthomas,4.5082135523614,male,thomas,"scripts,Thomas,4-06-03.cha.txt",made,28626
PAST,break,broke,thomasthomas,4.5082135523614,male,thomas,"scripts,Thomas,4-06-03.cha.txt",broke,5355
PAST,eat,ate,thomasthomas,4.5082135523614,male,thomas,"scripts,Thomas,4-06-03.cha.txt",ate,1722
PAST,say,said,thomasthomas,4.5082135523614,male,thomas,"scripts,Thomas,4-06-03.cha.txt",said,56531
PAST,fall,fell,thomasthomas,4.5082135523614,male,thomas,"scripts,Thomas,4-06-03.cha.txt",fell,3723
PAST,say,said,thomasthomas,4.5082135523614,male,thomas,"scripts,Thomas,4-06-03.cha.txt",said,56531
PAST,forget,forgot,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",forgot,5045
PAST,forget,forgot,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",forgot,5045
PAST,say,said,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",said,56531
PAST,forget,forgot,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",forgot,5045
PAST,hear,heard,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",heard,19775
PAST,think,thought,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",thought,41232
PAST,hear,heard,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",heard,19775
PAST,say,said,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",said,56531
PAST,say,said,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",said,56531
PAST,say,said,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",said,56531
PAST,stick,stuck,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",stuck,3399
PAST,see,saw,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",saw,20527
PAST,make,made,thomasthomas,4.51095140314853,male,thomas,"scripts,Thomas,4-06-04.cha.txt",made,28626
PAST,fall,fell,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",fell,3723
PAST,tell,told,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",told,35679
PAST,find,found,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",found,20196
PAST,say,said,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",said,56531
PAST,steal,stole,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",stole,2711
PAST,think,thought,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",thought,41232
PAST,say,said,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",said,56531
PAST,forget,forgot,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",forgot,5045
PAST,say,said,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",said,56531
PAST,say,said,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",said,56531
PAST,tell,told,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",told,35679
SUSPECT,hear,heared,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",heard,19775
PAST,fall,fell,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",fell,3723
PAST,fall,fell,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",fell,3723
PAST,fall,fell,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",fell,3723
PAST,fall,fell,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",fell,3723
PAST,make,made,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",made,28626
PAST,think,thought,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",thought,41232
PAST,make,made,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",made,28626
PAST,make,made,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",made,28626
PAST,make,made,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",made,28626
PAST,think,thought,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",thought,41232
PAST,eat,ate,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",ate,1722
PAST,break,broke,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",broke,5355
PAST,break,broke,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",broke,5355
SUSPECT,throw,throwed,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",threw,2082
PAST,say,said,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",said,56531
PAST,say,said,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",said,56531
PAST,lose,lost,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",lost,13974
PAST,forget,forgot,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",forgot,5045
PAST,say,said,thomasthomas,4.61071184120465,male,thomas,"scripts,Thomas,4-07-10.cha.txt",said,56531
